Date	TAIR(K)	QAIR(Kg/Kg)	PSURF(Pa)	WINDE(m/s)	WINDN(m/s)	LRAD(W/m2)	PRCP(mm/day)	PRCP_avg(mm/day)	SRAD(W/m2)	SWE
1/28/1987	276.45	0.0049	84141.16	2.79	2.79	279.17	10.438	0.435	132.44	149.355
1/29/1987	274.84	0.0033	84363.93	0.16	0.16	235.89	2.002	0.083	126.80	154.377
1/30/1987	275.24	0.0040	84116.57	0.57	0.57	274.60	0.000	0.000	64.36	154.702
1/31/1987	274.84	0.0035	84465.98	0.86	0.86	219.75	0.000	0.000	134.37	154.361
2/1/1987	277.52	0.0030	84680.32	1.38	1.38	229.28	0.000	0.000	138.94	153.692
2/2/1987	277.08	0.0039	84273.24	1.84	1.84	276.38	4.238	0.177	82.87	154.108
2/3/1987	276.57	0.0050	84101.28	1.28	1.28	267.72	1.679	0.070	145.25	154.026
2/4/1987	276.83	0.0030	84633.98	-0.89	-0.89	205.91	0.096	0.004	154.17	153.217
2/5/1987	279.66	0.0030	85071.48	-2.21	-2.21	217.48	0.114	0.005	153.39	151.905
2/6/1987	281.90	0.0031	85187.36	-2.56	-2.56	225.62	0.071	0.003	154.43	149.506
2/7/1987	281.82	0.0028	85009.56	-1.45	-1.45	227.65	0.048	0.002	152.26	146.990
2/8/1987	281.71	0.0028	84610.61	-0.47	-0.47	248.77	0.056	0.002	142.41	144.946
2/9/1987	280.92	0.0047	84252.84	-0.12	-0.12	304.22	2.314	0.096	103.19	144.427
2/10/1987	279.07	0.0058	84278.66	-0.47	-0.47	278.85	4.160	0.173	146.21	146.854
2/11/1987	278.63	0.0058	84488.52	0.83	0.83	283.73	21.479	0.895	119.66	170.503
2/12/1987	277.83	0.0049	84688.60	0.37	0.37	275.48	4.122	0.172	93.92	180.360
2/13/1987	279.21	0.0065	84381.04	3.40	3.40	319.36	62.680	2.612	80.72	206.038
2/14/1987	273.61	0.0035	84460.39	1.62	1.62	223.84	0.383	0.016	164.92	208.923
2/15/1987	274.69	0.0037	84088.16	1.66	1.66	269.02	8.735	0.364	140.86	217.742
2/16/1987	272.30	0.0031	84382.79	0.50	0.50	208.30	0.363	0.015	168.63	218.763
2/17/1987	274.13	0.0030	84630.69	0.96	0.96	224.22	0.024	0.001	163.40	218.807
2/18/1987	274.65	0.0033	84445.88	0.70	0.70	211.07	0.011	0.000	177.18	218.536
2/19/1987	273.80	0.0025	84387.02	-1.51	-1.51	193.89	0.107	0.004	181.16	218.314
2/20/1987	273.56	0.0022	84485.52	-3.19	-3.19	190.19	0.239	0.010	183.67	218.074
2/21/1987	274.42	0.0025	84380.78	0.39	0.39	201.78	0.298	0.012	183.61	217.967
2/22/1987	274.06	0.0030	83923.03	-1.12	-1.12	219.83	0.658	0.027	184.17	218.267
2/23/1987	272.70	0.0030	83065.61	5.17	5.17	238.13	7.873	0.328	97.25	228.702
2/24/1987	269.06	0.0024	82612.77	2.28	2.28	242.74	0.873	0.036	156.61	232.697
2/25/1987	269.27	0.0023	83112.78	1.16	1.16	232.48	1.431	0.060	148.54	235.132
2/26/1987	269.89	0.0022	83695.98	-1.30	-1.30	197.07	0.064	0.003	191.40	235.293
2/27/1987	272.55	0.0022	84286.34	0.50	0.50	200.48	0.038	0.002	193.72	234.871
2/28/1987	274.59	0.0027	84495.35	-0.42	-0.42	212.58	0.000	0.000	191.81	234.402
3/1/1987	275.89	0.0030	84303.34	-0.38	-0.38	212.94	0.000	0.000	204.08	233.764
3/2/1987	276.90	0.0038	84340.30	0.83	0.83	242.89	0.046	0.002	196.71	233.017
3/3/1987	278.59	0.0040	84741.62	-0.52	-0.52	249.56	1.855	0.077	178.20	232.005
3/4/1987	281.38	0.0039	84579.19	-0.97	-0.97	254.05	0.000	0.000	169.95	229.994
3/5/1987	279.34	0.0053	84212.24	-1.93	-1.93	314.11	41.902	1.746	105.01	252.444
3/6/1987	278.34	0.0055	84305.09	0.79	0.79	306.53	8.712	0.363	146.89	261.907
3/7/1987	278.90	0.0054	84334.95	0.92	0.92	274.91	0.804	0.034	183.06	261.261
3/8/1987	278.07	0.0052	84288.36	1.60	1.60	293.62	0.839	0.035	122.22	259.918
3/9/1987	276.99	0.0040	84415.53	1.30	1.30	237.88	0.148	0.006	211.10	259.106
3/10/1987	277.82	0.0038	84522.56	0.74	0.74	243.20	0.823	0.034	175.71	259.582
3/11/1987	278.26	0.0049	84684.33	1.39	1.39	261.29	3.186	0.133	196.39	260.211
3/12/1987	279.88	0.0053	84727.99	0.29	0.29	273.69	5.143	0.214	160.25	265.021
3/13/1987	277.64	0.0052	84402.18	3.61	3.61	286.84	25.798	1.075	173.40	295.857
3/14/1987	275.60	0.0043	84144.43	2.45	2.45	265.96	3.043	0.127	164.36	304.952
3/15/1987	272.83	0.0038	83285.72	3.35	3.35	261.92	14.960	0.623	168.01	323.146
3/16/1987	273.84	0.0037	83674.25	1.11	1.11	223.32	0.797	0.033	226.67	324.482
3/17/1987	277.67	0.0039	84292.16	1.46	1.46	234.42	0.459	0.019	210.23	323.979
3/18/1987	276.30	0.0043	84086.48	4.94	4.94	245.30	0.336	0.014	163.15	323.292
3/19/1987	271.64	0.0033	83578.70	3.85	3.85	246.34	2.105	0.088	145.07	326.024
3/20/1987	271.15	0.0029	83977.36	0.04	0.04	214.55	4.572	0.190	190.62	330.937
3/21/1987	272.22	0.0036	83521.79	1.04	1.04	268.70	8.370	0.349	168.04	342.339
3/22/1987	271.29	0.0030	83767.60	1.97	1.97	217.78	1.316	0.055	237.41	346.868
3/23/1987	273.67	0.0039	84238.96	1.85	1.85	266.32	6.826	0.284	150.42	354.555
3/24/1987	273.92	0.0037	84046.31	-0.21	-0.21	228.57	0.591	0.025	235.94	356.640
3/25/1987	276.10	0.0036	84302.66	-1.32	-1.32	214.59	0.055	0.002	252.00	355.979
3/26/1987	278.83	0.0034	84565.95	0.73	0.73	221.00	0.053	0.002	251.58	354.221
3/27/1987	279.63	0.0034	84608.25	1.90	1.90	218.34	0.044	0.002	256.99	351.711
3/28/1987	278.56	0.0026	84424.97	0.51	0.51	207.34	0.053	0.002	260.35	349.086
3/29/1987	279.66	0.0028	84479.22	-1.14	-1.14	216.63	0.000	0.000	260.71	345.409
3/30/1987	281.85	0.0036	84802.73	-0.12	-0.12	232.71	0.000	0.000	259.19	340.567
3/31/1987	283.09	0.0036	84579.17	-0.19	-0.19	250.40	0.000	0.000	236.79	335.173
4/1/1987	283.34	0.0037	84437.06	-0.47	-0.47	240.80	1.508	0.063	271.90	329.009
4/2/1987	282.26	0.0040	84474.03	0.15	0.15	237.51	0.031	0.001	270.30	322.236
4/3/1987	278.53	0.0050	83776.56	2.80	2.80	282.49	7.991	0.333	198.63	329.025
4/4/1987	277.23	0.0042	83841.66	1.05	1.05	242.70	0.264	0.011	265.88	329.247
4/5/1987	279.60	0.0046	84388.09	1.24	1.24	265.89	0.000	0.000	229.21	325.027
4/6/1987	280.14	0.0043	84629.00	0.37	0.37	234.35	0.000	0.000	280.43	319.960
4/7/1987	282.14	0.0045	84737.57	1.06	1.06	246.37	0.000	0.000	281.07	313.438
4/8/1987	283.43	0.0048	84807.89	0.89	0.89	252.51	0.555	0.023	275.77	305.984
4/9/1987	284.72	0.0056	84742.02	1.01	1.01	263.59	0.145	0.006	281.26	297.426
4/10/1987	285.09	0.0053	84663.92	1.59	1.59	264.80	0.218	0.009	269.93	288.569
4/11/1987	282.20	0.0053	84221.19	3.66	3.66	275.86	0.000	0.000	256.43	281.065
4/12/1987	280.92	0.0037	84181.34	1.72	1.72	230.50	0.000	0.000	290.13	274.439
4/13/1987	283.36	0.0039	84552.40	0.95	0.95	245.46	0.000	0.000	290.66	266.459
4/14/1987	285.80	0.0048	84670.91	0.89	0.89	263.08	0.000	0.000	282.13	257.491
4/15/1987	287.11	0.0044	84750.34	0.90	0.90	257.33	0.000	0.000	286.41	248.021
4/16/1987	287.90	0.0042	84740.62	0.49	0.49	252.73	0.020	0.001	297.00	237.878
4/17/1987	286.08	0.0046	84252.94	2.45	2.45	254.39	0.064	0.003	297.05	228.073
4/18/1987	279.99	0.0041	83838.72	4.97	4.97	239.65	0.045	0.002	298.77	221.819
4/19/1987	277.25	0.0026	84279.77	0.77	0.77	210.65	0.000	0.000	305.36	217.430
4/20/1987	281.91	0.0027	84812.03	-1.09	-1.09	229.06	0.000	0.000	305.42	210.576
4/21/1987	286.53	0.0033	85028.94	-1.08	-1.08	246.71	0.000	0.000	307.01	201.963
4/22/1987	287.74	0.0037	84725.90	0.12	0.12	250.39	0.000	0.000	302.64	192.876
4/23/1987	286.50	0.0044	84507.96	1.42	1.42	269.86	0.000	0.000	273.62	184.519
4/24/1987	285.16	0.0042	84569.32	0.57	0.57	261.55	0.000	0.000	301.01	176.634
4/25/1987	287.07	0.0046	84630.09	-0.44	-0.44	265.99	0.567	0.024	300.47	168.153
4/26/1987	288.46	0.0051	84768.31	-1.08	-1.08	287.92	0.612	0.026	260.63	160.382
4/27/1987	289.41	0.0056	84811.25	-0.89	-0.89	297.38	0.534	0.022	296.88	152.038
4/28/1987	289.12	0.0065	84605.03	-0.03	-0.03	298.03	2.391	0.100	270.59	142.882
4/29/1987	286.56	0.0058	84374.94	0.24	0.24	297.98	0.077	0.003	268.89	135.080
4/30/1987	282.44	0.0056	84222.61	1.31	1.31	299.19	7.690	0.320	266.89	132.656
5/1/1987	279.39	0.0042	84347.66	2.94	2.94	239.91	0.116	0.005	318.12	129.835
5/2/1987	280.11	0.0038	84454.78	2.03	2.03	245.98	0.000	0.000	316.10	126.026
5/3/1987	283.96	0.0048	84604.84	-0.48	-0.48	259.56	0.000	0.000	325.54	120.689
5/4/1987	287.38	0.0054	84680.66	-0.77	-0.77	270.07	0.000	0.000	326.79	114.590
5/5/1987	290.22	0.0054	84712.48	-1.68	-1.68	275.58	0.241	0.010	329.43	108.099
5/6/1987	291.78	0.0048	84755.22	-1.77	-1.77	277.84	1.810	0.075	329.52	101.755
5/7/1987	292.24	0.0053	84629.63	-1.13	-1.13	297.36	1.144	0.048	316.39	95.589
5/8/1987	291.02	0.0064	84573.20	-0.22	-0.22	313.33	2.019	0.084	261.99	89.855
5/9/1987	289.14	0.0070	84574.36	0.33	0.33	306.11	2.842	0.118	302.22	84.925
5/10/1987	289.54	0.0071	84424.09	0.05	0.05	311.86	4.476	0.186	321.06	79.860
5/11/1987	290.44	0.0066	84393.07	-0.09	-0.09	304.34	1.045	0.044	323.67	74.741
5/12/1987	290.59	0.0069	84330.77	1.54	1.54	304.41	0.052	0.002	316.39	69.890
5/13/1987	290.40	0.0068	84327.34	0.17	0.17	298.02	0.228	0.009	324.57	65.489
5/14/1987	291.21	0.0069	84439.36	-0.41	-0.41	310.45	0.239	0.010	282.50	61.321
5/15/1987	291.66	0.0070	84426.76	1.36	1.36	319.10	1.942	0.081	304.06	57.442
5/16/1987	289.65	0.0075	84380.04	2.13	2.13	325.31	4.371	0.182	291.54	53.917
5/17/1987	286.77	0.0062	84150.98	1.22	1.22	290.34	1.058	0.044	322.18	51.086
5/18/1987	285.37	0.0060	84019.89	1.30	1.30	280.88	0.278	0.012	308.87	48.612
5/19/1987	284.14	0.0057	83889.37	1.21	1.21	286.28	0.755	0.031	289.03	46.781
5/20/1987	281.91	0.0056	83850.72	1.86	1.86	309.58	5.488	0.229	202.21	47.241
5/21/1987	281.89	0.0050	84171.46	0.78	0.78	285.32	1.892	0.079	308.64	47.401
5/22/1987	283.31	0.0046	84453.03	0.04	0.04	258.40	0.614	0.026	334.51	45.956
5/23/1987	284.90	0.0045	84438.67	1.34	1.34	262.11	0.049	0.002	342.33	44.185
5/24/1987	282.74	0.0040	84306.37	1.81	1.81	250.37	0.544	0.023	323.78	42.660
5/25/1987	279.35	0.0043	83882.05	2.77	2.77	255.69	0.451	0.019	273.81	42.127
5/26/1987	279.62	0.0046	83845.16	2.66	2.66	263.38	0.639	0.027	299.58	41.887
5/27/1987	281.49	0.0050	84084.09	1.81	1.81	266.09	1.015	0.042	326.00	41.172
5/28/1987	283.41	0.0049	84302.49	0.89	0.89	262.29	0.071	0.003	343.70	39.700
5/29/1987	284.33	0.0047	84353.95	1.44	1.44	260.80	0.321	0.013	346.90	38.158
5/30/1987	285.13	0.0045	84467.91	1.66	1.66	276.41	0.000	0.000	315.36	36.509
5/31/1987	286.07	0.0048	84520.98	2.87	2.87	270.75	0.286	0.012	348.87	34.892
6/1/1987	288.51	0.0039	84549.34	0.18	0.18	258.83	0.000	0.000	352.40	32.939
6/2/1987	292.60	0.0044	84735.78	-0.83	-0.83	283.38	0.027	0.001	347.87	30.764
6/3/1987	294.23	0.0053	84786.75	-1.08	-1.08	299.10	0.163	0.007	343.73	28.496
6/4/1987	292.53	0.0059	84748.28	0.43	0.43	302.96	0.031	0.001	322.08	26.253
6/5/1987	291.01	0.0057	84603.71	1.00	1.00	301.15	0.035	0.001	305.63	24.096
6/6/1987	289.42	0.0065	84450.03	0.63	0.63	321.83	0.995	0.041	274.59	22.242
6/7/1987	288.80	0.0070	84494.10	0.93	0.93	306.23	1.107	0.046	330.08	20.732
6/8/1987	289.10	0.0063	84510.49	1.00	1.00	295.25	0.529	0.022	342.72	19.408
6/9/1987	289.82	0.0057	84483.84	0.48	0.48	288.51	0.294	0.012	348.90	18.086
6/10/1987	289.65	0.0054	84200.82	0.43	0.43	281.95	0.035	0.001	340.77	16.792
6/11/1987	290.98	0.0054	84208.56	0.37	0.37	286.17	0.036	0.001	349.55	15.562
6/12/1987	292.03	0.0046	84661.71	-0.61	-0.61	275.66	0.034	0.001	355.59	14.440
6/13/1987	294.31	0.0056	84911.34	-0.86	-0.86	305.30	0.000	0.000	345.97	13.230
6/14/1987	292.48	0.0064	84623.37	0.45	0.45	308.04	0.315	0.013	338.24	11.959
6/15/1987	286.18	0.0055	84396.74	1.71	1.71	273.84	0.052	0.002	346.69	11.213
6/16/1987	285.96	0.0051	84480.17	1.57	1.57	266.41	0.000	0.000	352.83	10.740
6/17/1987	286.93	0.0045	84488.54	2.01	2.01	266.40	0.071	0.003	353.30	10.242
6/18/1987	287.88	0.0044	84626.70	1.99	1.99	269.77	0.000	0.000	352.14	9.696
6/19/1987	289.71	0.0048	84626.87	1.37	1.37	278.12	0.000	0.000	353.35	9.160
6/20/1987	288.85	0.0043	84422.16	2.44	2.44	266.47	0.000	0.000	354.19	8.677
6/21/1987	287.92	0.0052	84411.97	3.43	3.43	280.62	0.000	0.000	344.92	8.235
6/22/1987	288.12	0.0043	84499.31	0.64	0.64	259.53	0.000	0.000	354.32	7.839
6/23/1987	291.48	0.0042	84507.66	0.74	0.74	277.63	0.000	0.000	355.45	7.446
6/24/1987	293.51	0.0047	84651.30	-0.83	-0.83	289.59	0.000	0.000	347.77	6.996
6/25/1987	295.52	0.0053	84694.83	-0.84	-0.84	305.43	0.019	0.001	350.01	6.511
6/26/1987	296.10	0.0055	84677.31	-0.17	-0.17	313.49	0.023	0.001	344.39	6.076
6/27/1987	295.25	0.0053	84756.33	1.32	1.32	308.03	0.028	0.001	343.91	5.692
6/28/1987	293.66	0.0060	84632.02	0.73	0.73	306.28	0.000	0.000	347.41	5.323
6/29/1987	293.23	0.0064	84484.09	0.51	0.51	310.85	0.130	0.005	340.68	4.991
6/30/1987	292.73	0.0065	84429.27	0.89	0.89	306.67	0.000	0.000	346.53	4.693
7/1/1987	291.14	0.0063	84507.66	1.22	1.22	299.09	0.023	0.001	349.43	4.440
7/2/1987	289.96	0.0056	84556.97	1.47	1.47	286.32	0.000	0.000	352.60	4.227
7/3/1987	289.25	0.0047	84424.31	1.88	1.88	273.50	0.031	0.001	354.20	4.047
7/4/1987	288.48	0.0045	84381.16	2.23	2.23	268.07	0.025	0.001	355.51	3.885
7/5/1987	289.58	0.0040	84391.84	2.16	2.16	268.20	0.012	0.000	355.12	3.724
7/6/1987	290.91	0.0046	84413.80	1.81	1.81	283.74	0.004	0.000	352.58	3.557
7/7/1987	292.65	0.0052	84462.03	1.09	1.09	295.44	0.000	0.000	341.78	3.393
7/8/1987	293.13	0.0053	84312.63	1.72	1.72	299.87	0.000	0.000	337.87	3.226
7/9/1987	293.84	0.0066	84106.49	0.69	0.69	314.33	0.000	0.000	339.66	3.043
7/10/1987	293.81	0.0071	84136.05	2.16	2.16	325.59	0.000	0.000	337.62	2.853
7/11/1987	292.69	0.0072	84301.50	0.91	0.91	318.18	0.020	0.001	341.79	2.683
7/12/1987	293.71	0.0075	84580.18	0.37	0.37	322.00	0.000	0.000	340.97	2.528
7/13/1987	295.03	0.0071	84750.34	-0.10	-0.10	322.44	0.000	0.000	341.74	2.380
7/14/1987	296.71	0.0064	84653.04	-0.93	-0.93	322.58	0.158	0.007	342.11	2.229
7/15/1987	297.12	0.0063	84452.54	0.77	0.77	323.67	0.000	0.000	341.19	2.089
7/16/1987	294.95	0.0067	84164.97	3.13	3.13	321.81	0.113	0.005	338.73	1.948
7/17/1987	286.46	0.0048	83910.92	4.77	4.77	268.59	0.018	0.001	347.38	1.868
7/18/1987	282.59	0.0046	84233.45	3.38	3.38	263.97	0.005	0.000	343.77	1.845
7/19/1987	284.57	0.0040	84319.00	1.12	1.12	257.96	0.010	0.000	345.56	1.819
7/20/1987	287.06	0.0043	84212.34	0.97	0.97	277.11	0.000	0.000	332.64	1.783
7/21/1987	285.67	0.0044	84245.24	1.45	1.45	268.05	0.008	0.000	342.01	1.749
7/22/1987	285.54	0.0044	84498.22	1.20	1.20	263.52	0.000	0.000	342.89	1.715
7/23/1987	288.00	0.0041	84452.21	0.97	0.97	270.21	0.000	0.000	342.65	1.671
7/24/1987	289.52	0.0045	84318.21	1.00	1.00	279.14	0.181	0.008	332.80	1.617
7/25/1987	290.26	0.0046	84400.88	1.31	1.31	279.06	0.010	0.000	341.11	1.559
7/26/1987	291.14	0.0037	84417.78	1.05	1.05	272.91	0.000	0.000	341.27	1.499
7/27/1987	292.07	0.0043	84404.16	0.84	0.84	285.63	0.000	0.000	338.29	1.430
7/28/1987	292.06	0.0048	84343.56	0.97	0.97	290.31	0.000	0.000	335.93	1.363
7/29/1987	291.75	0.0044	84327.27	1.23	1.23	284.30	0.000	0.000	337.36	1.305
7/30/1987	291.33	0.0041	84377.11	1.01	1.01	277.64	0.000	0.000	337.28	1.255
7/31/1987	293.06	0.0041	84537.79	1.02	1.02	288.13	0.000	0.000	333.97	1.205
8/1/1987	295.15	0.0043	84601.64	0.73	0.73	298.54	0.000	0.000	332.19	1.156
8/2/1987	295.75	0.0052	84485.78	0.87	0.87	311.94	0.000	0.000	328.87	1.108
8/3/1987	296.77	0.0053	84471.83	0.17	0.17	321.46	0.018	0.001	325.19	1.061
8/4/1987	297.98	0.0057	84568.80	0.99	0.99	334.16	0.021	0.001	322.28	1.010
8/5/1987	297.52	0.0056	84500.75	1.88	1.88	326.82	0.000	0.000	323.27	0.955
8/6/1987	296.70	0.0053	84388.59	1.54	1.54	313.28	0.000	0.000	325.49	0.906
8/7/1987	295.33	0.0053	84358.16	1.25	1.25	306.95	0.000	0.000	324.46	0.865
8/8/1987	294.96	0.0056	84509.07	0.29	0.29	311.17	0.000	0.000	321.10	0.827
8/9/1987	294.90	0.0060	84569.95	0.87	0.87	317.20	0.000	0.000	319.61	0.789
8/10/1987	293.92	0.0058	84528.09	1.81	1.81	311.25	0.000	0.000	315.40	0.752
8/11/1987	293.09	0.0061	84492.38	2.15	2.15	317.36	0.000	0.000	314.64	0.716
8/12/1987	292.51	0.0061	84497.76	1.24	1.24	310.30	0.000	0.000	314.54	0.689
8/13/1987	291.99	0.0059	84276.32	2.33	2.33	304.72	0.000	0.000	300.39	0.665
8/14/1987	288.43	0.0060	84012.15	3.45	3.45	287.66	0.000	0.000	316.63	0.648
8/15/1987	286.33	0.0044	84265.09	1.02	1.02	260.34	0.000	0.000	321.51	0.636
8/16/1987	290.07	0.0041	84623.27	0.58	0.58	273.43	0.000	0.000	318.20	0.621
8/17/1987	293.26	0.0045	84798.48	0.17	0.17	289.12	0.000	0.000	315.57	0.603
8/18/1987	293.60	0.0046	84786.15	0.15	0.15	292.25	0.000	0.000	312.44	0.585
8/19/1987	292.34	0.0056	84755.72	1.50	1.50	304.61	0.000	0.000	293.74	0.567
8/20/1987	292.48	0.0050	84657.72	1.24	1.24	324.03	0.000	0.000	250.16	0.549
8/21/1987	291.77	0.0054	84673.59	0.39	0.39	313.21	0.000	0.000	295.12	0.532
8/22/1987	290.96	0.0048	84785.26	-0.08	-0.08	288.24	0.001	0.000	306.17	0.517
8/23/1987	289.89	0.0046	84791.59	0.54	0.54	293.77	0.006	0.000	263.79	0.506
8/24/1987	289.86	0.0044	84682.91	0.70	0.70	284.46	0.000	0.000	298.71	0.495
8/25/1987	291.87	0.0043	84652.70	-0.28	-0.28	284.86	0.070	0.003	302.51	0.483
8/26/1987	292.89	0.0049	84799.59	0.78	0.78	296.01	0.000	0.000	299.35	0.471
8/27/1987	293.02	0.0048	84928.36	1.10	1.10	292.73	0.000	0.000	299.10	0.461
8/28/1987	293.25	0.0044	84846.10	0.41	0.41	289.73	0.000	0.000	297.91	0.450
8/29/1987	294.99	0.0052	84836.50	-0.56	-0.56	313.12	0.032	0.001	282.95	0.438
8/30/1987	295.76	0.0055	84908.38	-1.12	-1.12	317.24	0.038	0.002	287.56	0.427
8/31/1987	295.77	0.0059	85004.09	-1.05	-1.05	323.30	0.174	0.007	265.88	0.414
9/1/1987	295.52	0.0055	85017.19	-0.95	-0.95	330.43	0.340	0.014	237.17	0.402
9/2/1987	294.93	0.0061	84915.47	0.58	0.58	324.75	2.299	0.096	249.45	0.392
9/3/1987	294.17	0.0056	84633.06	2.73	2.73	314.29	0.460	0.019	272.83	0.382
9/4/1987	291.79	0.0043	84505.86	2.34	2.34	288.34	0.000	0.000	275.80	0.373
9/5/1987	290.29	0.0045	84440.20	0.71	0.71	279.85	0.000	0.000	274.60	0.367
9/6/1987	289.36	0.0047	84570.18	0.79	0.79	278.66	0.000	0.000	271.44	0.360
9/7/1987	289.22	0.0052	84718.81	0.65	0.65	283.60	0.000	0.000	268.30	0.353
9/8/1987	289.64	0.0045	84663.32	0.95	0.95	279.58	0.000	0.000	268.32	0.347
9/9/1987	291.38	0.0039	84761.39	0.49	0.49	286.89	0.000	0.000	257.00	0.341
9/10/1987	289.65	0.0044	84831.82	1.17	1.17	273.44	0.000	0.000	267.53	0.335
9/11/1987	288.76	0.0041	84490.03	0.85	0.85	266.04	0.000	0.000	264.77	0.329
9/12/1987	286.89	0.0039	84074.20	1.40	1.40	258.60	0.000	0.000	253.21	0.324
9/13/1987	286.52	0.0045	84162.52	1.18	1.18	271.59	0.000	0.000	252.42	0.319
9/14/1987	288.42	0.0051	84676.41	1.76	1.76	281.50	0.000	0.000	253.32	0.314
9/15/1987	288.70	0.0044	84776.28	2.11	2.11	269.40	0.000	0.000	255.32	0.309
9/16/1987	289.21	0.0042	84463.45	0.85	0.85	268.91	0.000	0.000	256.85	0.304
9/17/1987	290.17	0.0034	84462.75	0.58	0.58	267.92	0.000	0.000	253.56	0.300
9/18/1987	290.71	0.0033	84656.05	0.84	0.84	268.40	0.000	0.000	252.46	0.296
9/19/1987	291.05	0.0031	84739.66	0.70	0.70	266.55	0.000	0.000	251.41	0.291
9/20/1987	291.93	0.0033	84823.50	-0.39	-0.39	273.37	0.000	0.000	248.01	0.286
9/21/1987	293.74	0.0037	84754.33	-1.03	-1.03	284.15	0.000	0.000	245.52	0.280
9/22/1987	294.16	0.0031	84717.88	-0.91	-0.91	275.18	0.000	0.000	246.61	0.275
9/23/1987	292.13	0.0043	84872.18	-0.49	-0.49	292.96	0.000	0.000	221.42	0.270
9/24/1987	291.66	0.0052	84869.02	0.79	0.79	303.48	0.000	0.000	227.06	0.265
9/25/1987	289.29	0.0045	84713.28	2.28	2.28	274.75	0.000	0.000	237.24	0.261
9/26/1987	288.66	0.0044	84485.26	1.29	1.29	274.46	0.000	0.000	233.07	0.256
9/27/1987	290.49	0.0043	84629.80	-0.29	-0.29	276.51	0.000	0.000	233.33	0.252
9/28/1987	291.52	0.0035	84832.16	-0.27	-0.27	273.49	0.000	0.000	232.71	0.249
9/29/1987	292.48	0.0037	85001.02	-0.89	-0.89	279.60	0.000	0.000	228.99	0.245
9/30/1987	292.89	0.0038	84936.81	-1.17	-1.17	282.70	0.000	0.000	227.28	0.245
10/1/1987	292.86	0.0039	84774.74	-0.73	-0.73	283.56	0.000	0.000	222.41	0.141
10/2/1987	291.77	0.0045	84853.52	-0.36	-0.36	285.91	0.000	0.000	219.43	0.129
10/3/1987	292.20	0.0045	85204.09	-0.35	-0.35	289.41	0.000	0.000	216.58	0.121
10/4/1987	292.90	0.0038	85233.79	-0.16	-0.16	285.06	0.000	0.000	215.13	0.116
10/5/1987	293.59	0.0034	84993.09	-0.63	-0.63	286.10	0.081	0.003	214.11	0.111
10/6/1987	293.77	0.0034	84750.45	-0.07	-0.07	285.91	0.096	0.004	212.83	0.107
10/7/1987	290.63	0.0041	84614.02	1.48	1.48	279.33	0.000	0.000	210.00	0.104
10/8/1987	288.06	0.0048	84553.42	-0.04	-0.04	271.21	0.041	0.002	205.55	0.102
10/9/1987	287.64	0.0046	84444.28	0.19	0.19	269.61	0.048	0.002	200.11	0.099
10/10/1987	287.38	0.0045	84647.49	-0.31	-0.31	276.21	0.020	0.001	201.70	0.098
10/11/1987	286.83	0.0045	84699.25	-0.48	-0.48	285.64	0.139	0.006	119.69	0.097
10/12/1987	284.71	0.0056	84625.44	0.86	0.86	291.13	1.020	0.043	146.50	0.099
10/13/1987	283.99	0.0050	84450.72	0.32	0.32	274.28	0.556	0.023	194.30	0.096
10/14/1987	285.26	0.0044	84495.17	-0.01	-0.01	254.06	0.041	0.002	199.27	0.095
10/15/1987	285.80	0.0036	84440.10	0.63	0.63	247.67	0.048	0.002	198.00	0.094
10/16/1987	286.15	0.0038	84627.97	-0.04	-0.04	252.38	0.000	0.000	195.34	0.093
10/17/1987	286.39	0.0034	84816.36	0.04	0.04	251.61	0.000	0.000	193.14	0.092
10/18/1987	286.67	0.0033	84811.38	0.24	0.24	253.16	0.000	0.000	192.06	0.090
10/19/1987	285.95	0.0029	84610.75	-0.46	-0.46	244.63	0.000	0.000	190.70	0.089
10/20/1987	286.16	0.0036	84626.64	-0.81	-0.81	256.25	0.629	0.026	177.47	0.088
10/21/1987	287.45	0.0050	84677.51	-0.04	-0.04	310.30	1.543	0.064	167.38	0.088
10/22/1987	284.86	0.0066	84357.63	0.53	0.53	310.30	16.185	0.674	137.51	1.348
10/23/1987	283.24	0.0063	84101.40	0.10	0.10	298.29	8.778	0.366	154.70	4.110
10/24/1987	283.19	0.0059	84556.91	-0.45	-0.45	283.53	0.243	0.010	161.87	3.063
10/25/1987	283.96	0.0056	85104.77	-1.06	-1.06	269.40	0.573	0.024	173.14	1.865
10/26/1987	284.94	0.0052	85014.62	-1.66	-1.66	267.86	0.000	0.000	167.63	1.000
10/27/1987	285.71	0.0071	84760.84	-1.50	-1.50	326.97	4.342	0.181	52.86	0.760
10/28/1987	283.77	0.0078	84653.11	-0.59	-0.59	332.32	26.943	1.123	119.09	2.371
10/29/1987	282.65	0.0068	84459.66	0.95	0.95	305.30	12.423	0.518	143.64	4.910
10/30/1987	280.36	0.0053	84497.44	-0.10	-0.10	260.09	2.127	0.089	136.23	5.275
10/31/1987	281.05	0.0054	84121.61	-0.73	-0.73	293.06	2.912	0.121	111.33	6.377
11/1/1987	281.47	0.0059	84024.41	1.99	1.99	296.42	4.604	0.192	142.56	8.056
11/2/1987	279.20	0.0053	84242.63	1.62	1.62	296.01	5.465	0.228	94.65	10.936
11/3/1987	278.07	0.0045	84265.31	-1.51	-1.51	261.26	1.445	0.060	155.75	12.438
