Date	TAIR(K)	QAIR(Kg/Kg)	PSURF(Pa)	WINDE(m/s)	WINDN(m/s)	LRAD(W/m2)	PRCP(mm/day)	PRCP_avg(mm/day)	SRAD(W/m2)	SWE
1/11/2009	279.16	0.00	88346.81	-0.26	-0.26	221.60	0.000	0.000	119.13	231.567
1/12/2009	281.01	0.00	88000.45	-2.34	-2.34	238.36	0.000	0.000	120.06	227.612
1/13/2009	281.54	0.00	87988.69	-1.78	-1.78	226.72	0.000	0.000	124.89	223.137
1/14/2009	282.22	0.00	87831.93	-0.69	-0.69	220.27	0.000	0.000	125.98	218.519
1/15/2009	281.68	0.00	87576.74	-1.61	-1.61	212.63	0.000	0.000	128.36	213.903
1/16/2009	281.62	0.00	87727.02	-2.32	-2.32	215.02	0.000	0.000	127.68	209.540
1/17/2009	280.69	0.00	87764.58	-1.12	-1.12	209.73	0.000	0.000	129.04	205.474
1/18/2009	280.14	0.00	87715.98	-1.36	-1.36	208.12	0.000	0.000	130.77	201.670
1/19/2009	279.46	0.00	87726.39	-1.54	-1.54	211.75	0.000	0.000	131.49	197.959
1/20/2009	279.47	0.00	87407.21	-0.82	-0.82	222.66	0.000	0.000	128.31	194.421
1/21/2009	281.23	0.00	87024.84	-0.41	-0.41	279.15	0.015	0.001	69.55	191.367
1/22/2009	278.43	0.01	86698.95	0.36	0.36	325.37	29.358	1.223	47.59	197.887
1/23/2009	278.38	0.01	86874.73	-0.18	-0.18	315.28	20.507	0.854	62.81	209.472
1/24/2009	277.78	0.01	86938.56	0.68	0.68	305.85	19.825	0.826	82.14	221.699
1/25/2009	274.32	0.00	86631.95	2.50	2.50	288.18	10.722	0.447	49.75	234.710
1/26/2009	271.31	0.00	86488.42	0.76	0.76	223.37	0.779	0.032	137.97	238.769
1/27/2009	271.49	0.00	87468.04	-0.68	-0.68	195.90	0.008	0.000	139.45	238.411
1/28/2009	275.55	0.00	87993.98	0.74	0.74	222.35	0.000	0.000	139.93	237.542
1/29/2009	277.19	0.00	87782.27	-1.94	-1.94	207.53	0.000	0.000	144.67	236.124
1/30/2009	279.93	0.00	87789.27	-1.81	-1.81	217.95	0.000	0.000	145.93	233.689
1/31/2009	280.00	0.00	87388.58	0.06	0.06	219.41	0.000	0.000	146.53	230.601
2/1/2009	279.12	0.00	87224.53	-0.33	-0.33	214.19	0.000	0.000	150.98	227.489
2/2/2009	281.09	0.00	87524.05	-0.37	-0.37	228.49	0.000	0.000	150.06	223.687
2/3/2009	282.11	0.00	87432.16	-0.87	-0.87	234.98	0.000	0.000	150.98	218.598
2/4/2009	282.27	0.00	86966.18	-0.99	-0.99	239.11	0.000	0.000	145.50	213.385
2/5/2009	278.66	0.00	86470.59	-0.09	-0.09	267.39	0.112	0.005	99.13	210.259
2/6/2009	276.42	0.00	86163.69	-0.33	-0.33	285.46	5.883	0.245	113.27	212.804
2/7/2009	276.52	0.00	86238.20	-2.21	-2.21	262.41	1.902	0.079	146.78	214.464
2/8/2009	275.98	0.00	86251.91	0.78	0.78	239.42	0.031	0.001	108.37	215.049
2/9/2009	272.48	0.00	85897.02	2.95	2.95	270.17	25.511	1.063	119.60	244.732
2/10/2009	270.49	0.00	86576.31	1.54	1.54	233.86	0.217	0.009	133.43	248.047
2/11/2009	271.99	0.00	86714.17	1.15	1.15	265.46	7.165	0.299	100.05	258.990
2/12/2009	271.26	0.00	86740.11	0.85	0.85	243.25	11.717	0.488	154.89	272.335
2/13/2009	272.17	0.00	86395.95	1.23	1.23	262.11	16.789	0.700	132.17	287.324
2/14/2009	271.16	0.00	86316.77	1.26	1.26	256.13	13.214	0.551	114.54	312.865
2/15/2009	273.87	0.00	86121.36	-1.37	-1.37	279.00	11.075	0.461	104.30	324.940
2/16/2009	275.22	0.00	85530.09	-1.60	-1.60	274.69	11.614	0.484	124.09	340.665
2/17/2009	273.19	0.00	85882.38	0.09	0.09	270.80	24.502	1.021	127.29	370.084
2/18/2009	273.52	0.00	86998.42	-0.55	-0.55	263.67	9.255	0.386	169.44	387.383
2/19/2009	275.00	0.00	87377.14	-0.85	-0.85	220.28	0.003	0.000	182.72	387.168
2/20/2009	276.58	0.00	87256.84	-0.57	-0.57	232.66	0.000	0.000	184.49	386.390
2/21/2009	279.06	0.00	86955.48	-0.62	-0.62	240.48	0.002	0.000	161.19	384.728
2/22/2009	279.30	0.01	86707.56	0.54	0.54	305.38	22.505	0.938	96.39	385.068
2/23/2009	278.88	0.01	86904.77	0.56	0.56	290.50	39.271	1.636	130.20	405.782
2/24/2009	277.83	0.01	87039.59	1.88	1.88	288.55	15.990	0.666	142.34	418.212
2/25/2009	276.07	0.00	86913.06	1.00	1.00	272.23	0.933	0.039	88.60	418.217
2/26/2009	275.87	0.00	87023.77	2.26	2.26	284.88	10.482	0.437	140.93	426.390
2/27/2009	275.79	0.00	87066.80	0.54	0.54	231.15	0.335	0.014	190.90	427.330
2/28/2009	279.34	0.00	87084.76	-0.92	-0.92	258.97	0.000	0.000	176.52	423.747
3/1/2009	280.69	0.01	86840.75	0.25	0.25	306.47	16.485	0.687	101.48	418.343
3/2/2009	279.50	0.01	86522.35	0.83	0.83	307.97	55.820	2.326	106.89	432.783
3/3/2009	276.45	0.00	86352.51	2.41	2.41	296.93	41.690	1.737	126.97	479.586
3/4/2009	273.90	0.00	86230.24	2.12	2.12	275.33	43.346	1.806	170.22	555.640
3/5/2009	271.72	0.00	86831.53	1.28	1.28	226.77	2.176	0.091	194.88	565.762
3/6/2009	272.71	0.00	86800.52	1.49	1.49	242.88	0.375	0.016	203.72	566.376
3/7/2009	272.91	0.00	86821.28	-0.30	-0.30	215.25	0.000	0.000	218.01	565.777
3/8/2009	274.64	0.00	86673.52	0.60	0.60	211.99	0.105	0.004	219.26	564.253
3/9/2009	272.65	0.00	86418.80	3.05	3.05	203.43	0.213	0.009	225.82	563.205
3/10/2009	271.10	0.00	86860.31	0.38	0.38	189.27	0.000	0.000	228.70	561.621
3/11/2009	275.08	0.00	86693.32	-0.62	-0.62	203.61	0.000	0.000	225.16	558.453
3/12/2009	276.73	0.00	86902.38	-1.07	-1.07	209.72	0.000	0.000	231.21	554.069
3/13/2009	278.23	0.00	87090.49	-0.92	-0.92	208.46	0.000	0.000	235.80	548.617
3/14/2009	278.06	0.00	86672.30	1.07	1.07	212.05	0.000	0.000	228.85	542.642
3/15/2009	276.15	0.00	86644.53	1.90	1.90	282.57	1.455	0.061	107.42	540.347
3/16/2009	278.18	0.01	87117.83	2.11	2.11	312.59	9.499	0.396	99.92	544.022
3/17/2009	279.34	0.01	87522.80	1.21	1.21	265.98	0.171	0.007	193.28	540.080
3/18/2009	281.26	0.00	87366.43	0.85	0.85	245.22	0.000	0.000	233.21	532.063
3/19/2009	283.07	0.00	86948.11	0.30	0.30	263.89	0.000	0.000	215.93	522.142
3/20/2009	283.39	0.00	86625.60	0.72	0.72	244.69	0.000	0.000	239.22	511.519
3/21/2009	280.57	0.01	86342.44	1.53	1.53	258.08	4.130	0.172	190.56	504.824
3/22/2009	274.30	0.00	86346.48	4.06	4.06	279.21	33.399	1.392	149.46	543.474
3/23/2009	271.26	0.00	87213.75	1.18	1.18	215.49	1.060	0.044	246.81	554.178
3/24/2009	275.05	0.00	87297.09	-0.30	-0.30	214.88	0.000	0.000	253.58	551.684
3/25/2009	279.10	0.00	87158.38	1.76	1.76	243.05	0.000	0.000	207.54	547.059
3/26/2009	280.11	0.00	86853.20	1.93	1.93	252.41	0.000	0.000	248.78	540.360
3/27/2009	280.97	0.00	86883.14	-1.29	-1.29	236.61	0.000	0.000	255.61	532.268
3/28/2009	283.45	0.00	86913.87	0.55	0.55	243.18	0.000	0.000	257.77	521.846
3/29/2009	280.72	0.00	86387.63	3.59	3.59	238.17	0.000	0.000	255.59	512.339
3/30/2009	276.17	0.00	86693.50	-1.39	-1.39	205.64	0.000	0.000	267.78	506.293
3/31/2009	280.54	0.00	86965.34	1.10	1.10	229.17	0.000	0.000	262.67	497.566
4/1/2009	280.54	0.00	86647.07	2.05	2.05	249.27	0.000	0.000	269.57	487.070
4/2/2009	281.33	0.00	86459.43	2.92	2.92	244.50	0.005	0.000	275.84	476.117
4/3/2009	277.07	0.00	86233.60	4.07	4.07	224.77	1.777	0.074	281.57	472.038
4/4/2009	274.94	0.00	86555.73	-0.72	-0.72	205.46	0.000	0.000	286.33	467.130
4/5/2009	278.84	0.00	87011.23	-1.76	-1.76	208.09	0.000	0.000	290.55	458.591
4/6/2009	282.40	0.00	87080.09	-1.65	-1.65	223.78	0.000	0.000	290.25	447.662
4/7/2009	282.83	0.00	86611.22	-0.41	-0.41	254.76	0.632	0.026	211.73	438.088
4/8/2009	276.41	0.00	86531.73	2.34	2.34	285.58	18.201	0.758	177.09	441.921
4/9/2009	276.47	0.00	86594.26	1.31	1.31	293.94	11.527	0.480	179.96	445.948
4/10/2009	276.70	0.00	86168.66	0.72	0.72	290.45	7.993	0.333	202.08	448.236
4/11/2009	278.02	0.00	86480.41	1.76	1.76	251.38	0.652	0.027	281.77	443.696
4/12/2009	280.79	0.01	87332.50	0.68	0.68	252.87	0.000	0.000	286.66	434.387
4/13/2009	283.20	0.01	87124.78	1.33	1.33	260.47	0.040	0.002	288.56	422.674
4/14/2009	278.60	0.00	86249.20	4.01	4.01	233.66	0.136	0.006	275.30	415.187
4/15/2009	273.48	0.00	86277.83	3.47	3.47	226.09	1.826	0.076	290.49	414.850
4/16/2009	276.87	0.00	87180.98	1.06	1.06	225.69	0.000	0.000	299.38	410.935
4/17/2009	281.15	0.00	87455.41	-0.13	-0.13	244.45	0.000	0.000	292.01	401.577
4/18/2009	284.49	0.01	87278.17	-1.16	-1.16	258.39	0.000	0.000	303.55	389.002
4/19/2009	287.62	0.01	87412.98	-1.43	-1.43	263.56	0.000	0.000	306.77	374.097
4/20/2009	289.70	0.01	87466.22	-1.07	-1.07	262.03	0.067	0.003	311.80	358.428
4/21/2009	290.55	0.00	87208.14	-0.82	-0.82	263.08	0.000	0.000	311.06	342.844
4/22/2009	291.01	0.00	86919.33	1.37	1.37	259.46	0.000	0.000	313.49	327.394
4/23/2009	286.02	0.00	86540.22	2.39	2.39	265.54	0.000	0.000	224.62	314.262
4/24/2009	279.52	0.00	86476.32	1.67	1.67	282.72	5.545	0.231	265.70	312.033
4/25/2009	278.21	0.00	86808.20	1.73	1.73	238.54	0.038	0.002	316.68	309.762
4/26/2009	279.52	0.00	86835.48	1.18	1.18	248.11	0.000	0.000	288.20	302.776
4/27/2009	280.26	0.00	86558.73	0.70	0.70	246.03	0.000	0.000	307.42	295.164
4/28/2009	277.89	0.00	86579.17	2.28	2.28	230.66	0.000	0.000	321.68	287.528
4/29/2009	278.27	0.00	87027.49	1.38	1.38	230.30	0.000	0.000	323.21	280.095
4/30/2009	280.45	0.00	87100.02	0.71	0.71	262.92	0.001	0.000	219.04	273.277
5/1/2009	281.56	0.01	86923.06	0.15	0.15	332.51	15.663	0.653	151.53	267.166
5/2/2009	280.28	0.01	86706.97	1.48	1.48	329.94	50.272	2.095	134.76	267.663
5/3/2009	280.72	0.01	87075.55	1.30	1.30	326.00	35.364	1.473	162.22	266.330
5/4/2009	281.13	0.01	86997.55	0.64	0.64	310.80	0.994	0.041	190.78	261.967
5/5/2009	282.64	0.01	86883.52	2.33	2.33	327.38	36.120	1.505	210.80	254.103
5/6/2009	283.61	0.01	87182.36	1.95	1.95	290.59	1.109	0.046	279.72	244.401
5/7/2009	285.05	0.01	87264.79	1.74	1.74	260.26	0.060	0.003	338.44	234.708
5/8/2009	285.96	0.00	87046.34	0.21	0.21	251.15	0.000	0.000	344.11	225.780
5/9/2009	286.16	0.00	86798.44	0.73	0.73	255.28	0.000	0.000	340.56	216.593
5/10/2009	287.32	0.00	86919.83	0.67	0.67	260.94	0.000	0.000	329.47	207.289
5/11/2009	288.05	0.01	86807.20	2.13	2.13	268.58	0.000	0.000	337.59	197.920
5/12/2009	285.36	0.01	86790.42	2.52	2.52	261.46	0.000	0.000	343.47	189.050
5/13/2009	284.39	0.00	86915.13	1.25	1.25	257.04	0.000	0.000	339.44	181.284
5/14/2009	285.92	0.01	86973.27	2.54	2.54	283.51	0.000	0.000	324.41	173.082
5/15/2009	287.92	0.01	86915.27	-0.03	-0.03	287.29	0.000	0.000	342.54	163.780
5/16/2009	291.05	0.01	86930.84	-1.37	-1.37	277.90	0.000	0.000	349.83	154.416
5/17/2009	294.90	0.01	87165.61	-0.69	-0.69	289.49	0.000	0.000	349.26	145.193
5/18/2009	295.24	0.01	86946.20	1.13	1.13	302.78	0.000	0.000	332.62	135.780
5/19/2009	291.08	0.01	86742.19	2.19	2.19	297.75	0.000	0.000	344.22	126.611
5/20/2009	288.61	0.01	86704.67	0.95	0.95	285.43	0.000	0.000	347.39	119.050
5/21/2009	289.22	0.01	86739.17	0.17	0.17	274.71	0.000	0.000	351.65	112.860
5/22/2009	289.75	0.01	86690.59	0.52	0.52	275.99	0.001	0.000	351.78	106.980
5/23/2009	289.52	0.01	86644.33	0.84	0.84	288.37	0.017	0.001	349.83	101.170
5/24/2009	287.54	0.01	86658.27	1.05	1.05	270.97	0.045	0.002	356.38	95.833
5/25/2009	288.13	0.01	86757.91	0.91	0.91	285.85	0.000	0.000	350.90	90.723
5/26/2009	290.51	0.01	86757.97	-0.17	-0.17	290.52	0.407	0.017	352.84	85.562
5/27/2009	292.69	0.01	86765.34	-0.83	-0.83	297.15	0.009	0.000	352.21	80.513
5/28/2009	293.45	0.01	86806.27	-0.40	-0.40	304.89	1.361	0.057	349.28	75.582
5/29/2009	292.93	0.01	86943.27	0.47	0.47	312.80	1.049	0.044	330.67	70.908
5/30/2009	291.04	0.01	87000.42	0.88	0.88	316.68	0.452	0.019	299.69	66.776
5/31/2009	290.17	0.01	86890.48	0.91	0.91	315.24	0.177	0.007	338.61	62.860
6/1/2009	288.98	0.01	86662.59	0.41	0.41	305.51	0.033	0.001	295.52	59.293
6/2/2009	287.48	0.01	86615.52	0.31	0.31	316.62	1.922	0.080	251.54	56.371
6/3/2009	287.23	0.01	86648.06	-0.74	-0.74	310.15	1.551	0.065	267.43	53.565
6/4/2009	286.40	0.01	86564.97	0.67	0.67	300.46	4.917	0.205	317.15	50.819
6/5/2009	283.36	0.01	86434.50	2.11	2.11	306.63	0.867	0.036	228.80	48.750
6/6/2009	281.89	0.01	86628.87	1.83	1.83	313.92	1.451	0.060	170.44	47.379
6/7/2009	284.68	0.01	86645.16	1.28	1.28	290.56	0.215	0.009	322.19	45.498
6/8/2009	287.09	0.01	86432.81	0.79	0.79	283.43	0.000	0.000	344.57	42.974
6/9/2009	287.22	0.01	86452.69	1.28	1.28	288.37	0.000	0.000	334.84	40.490
6/10/2009	285.47	0.01	86566.80	1.41	1.41	295.77	0.000	0.000	332.77	38.290
6/11/2009	285.28	0.01	86640.25	1.55	1.55	284.15	0.019	0.001	325.60	36.230
6/12/2009	286.29	0.01	86578.83	0.66	0.66	287.40	0.113	0.005	318.48	34.240
6/13/2009	285.67	0.01	86652.78	1.18	1.18	324.64	0.856	0.036	219.55	32.632
6/14/2009	285.37	0.01	86788.34	0.48	0.48	278.51	1.050	0.044	340.09	31.116
6/15/2009	286.40	0.01	86696.80	0.21	0.21	292.24	0.089	0.004	250.36	29.587
6/16/2009	288.13	0.01	86671.69	0.00	0.00	310.22	0.454	0.019	314.89	27.890
6/17/2009	289.92	0.01	86705.86	1.43	1.43	313.19	0.042	0.002	338.34	25.821
6/18/2009	291.41	0.01	86698.41	1.01	1.01	306.58	0.000	0.000	344.16	23.814
6/19/2009	292.99	0.01	86421.06	1.86	1.86	307.84	0.001	0.000	338.82	21.965
6/20/2009	289.31	0.01	86072.91	2.48	2.48	289.84	0.027	0.001	342.30	20.347
6/21/2009	286.39	0.01	86313.36	2.65	2.65	280.79	0.000	0.000	344.07	19.181
6/22/2009	287.47	0.01	86502.70	-0.33	-0.33	269.61	0.037	0.002	352.76	18.138
6/23/2009	291.06	0.01	86285.43	-1.24	-1.24	287.85	0.134	0.006	348.86	16.953
6/24/2009	294.06	0.01	86545.22	0.02	0.02	296.40	0.000	0.000	349.71	15.805
6/25/2009	293.40	0.01	86777.98	0.68	0.68	298.62	0.000	0.000	348.36	14.700
6/26/2009	292.35	0.01	86755.06	0.56	0.56	287.88	0.000	0.000	352.24	13.738
6/27/2009	294.81	0.01	87055.86	-0.87	-0.87	293.26	0.000	0.000	351.07	12.786
6/28/2009	297.45	0.01	87086.73	-0.31	-0.31	308.96	0.000	0.000	348.21	11.837
6/29/2009	298.08	0.01	86800.89	1.03	1.03	312.13	0.000	0.000	346.27	10.881
6/30/2009	296.72	0.00	86669.35	1.03	1.03	301.67	0.015	0.001	348.34	10.027
7/1/2009	295.17	0.01	86696.23	0.30	0.30	304.14	0.000	0.000	359.02	9.305
7/2/2009	294.95	0.01	86781.11	0.25	0.25	300.42	0.072	0.003	357.55	8.623
7/3/2009	293.94	0.01	86950.89	1.10	1.10	295.70	0.148	0.006	358.40	7.936
7/4/2009	293.97	0.00	87060.41	0.64	0.64	287.48	0.003	0.000	359.38	7.354
7/5/2009	292.90	0.00	87029.28	0.85	0.85	280.64	0.000	0.000	363.04	6.857
7/6/2009	290.03	0.00	86971.89	1.32	1.32	268.58	0.000	0.000	364.82	6.432
7/7/2009	289.45	0.00	86836.55	1.35	1.35	247.10	0.000	0.000	368.06	6.075
7/8/2009	289.34	0.00	86832.67	1.62	1.62	260.79	0.000	0.000	364.47	5.750
7/9/2009	289.91	0.00	86833.13	1.52	1.52	266.98	0.000	0.000	361.61	5.448
7/10/2009	290.73	0.00	86914.42	0.84	0.84	267.34	0.000	0.000	359.46	5.147
7/11/2009	292.33	0.00	86994.33	0.63	0.63	299.85	0.010	0.000	330.32	4.807
7/12/2009	291.80	0.00	87082.85	1.11	1.11	306.83	0.559	0.023	342.65	4.442
7/13/2009	291.43	0.00	87174.66	0.86	0.86	254.53	0.000	0.000	365.80	4.148
7/14/2009	294.21	0.00	86995.37	-1.38	-1.38	281.52	0.000	0.000	358.19	3.881
7/15/2009	296.49	0.00	87014.17	0.14	0.14	289.50	0.000	0.000	356.47	3.608
7/16/2009	296.71	0.00	87328.08	0.78	0.78	292.50	0.000	0.000	355.59	3.334
7/17/2009	297.86	0.00	87395.84	0.38	0.38	299.40	0.000	0.000	351.74	3.082
7/18/2009	298.85	0.00	87166.38	0.71	0.71	322.31	0.000	0.000	343.03	2.832
7/19/2009	299.67	0.01	87094.59	1.17	1.17	332.58	0.000	0.000	339.51	2.583
7/20/2009	299.47	0.01	87090.34	1.32	1.32	325.25	0.000	0.000	344.62	2.350
7/21/2009	296.45	0.00	87089.95	0.96	0.96	296.64	0.000	0.000	347.25	2.169
7/22/2009	295.91	0.00	86995.28	0.47	0.47	295.78	0.014	0.001	345.58	2.019
7/23/2009	296.53	0.00	86905.71	0.25	0.25	310.27	0.061	0.003	342.52	1.877
7/24/2009	296.00	0.01	86958.91	0.24	0.24	310.57	0.000	0.000	343.04	1.742
7/25/2009	295.07	0.01	87021.21	0.36	0.36	300.67	0.000	0.000	345.10	1.622
7/26/2009	296.53	0.01	87170.23	0.44	0.44	304.94	0.000	0.000	343.08	1.505
7/27/2009	298.10	0.01	87139.45	0.21	0.21	320.57	0.000	0.000	339.40	1.388
7/28/2009	298.01	0.01	86837.38	0.22	0.22	324.58	0.004	0.000	336.11	1.281
7/29/2009	296.76	0.01	86733.58	0.72	0.72	333.54	0.257	0.011	331.65	1.179
7/30/2009	296.58	0.01	86925.97	0.77	0.77	327.12	0.695	0.029	333.76	1.087
7/31/2009	295.73	0.01	86984.63	0.37	0.37	324.82	0.015	0.001	321.82	1.010
8/1/2009	295.57	0.01	86964.39	0.09	0.09	321.25	0.278	0.012	314.66	0.942
8/2/2009	293.74	0.01	86963.02	0.80	0.80	320.42	0.059	0.002	324.69	0.880
8/3/2009	292.44	0.01	86981.78	0.19	0.19	303.58	0.000	0.000	325.31	0.830
8/4/2009	291.91	0.01	86978.02	0.10	0.10	297.23	0.000	0.000	324.26	0.785
8/5/2009	291.25	0.01	86958.59	0.64	0.64	298.31	0.000	0.000	322.05	0.741
8/6/2009	285.90	0.01	86802.75	1.90	1.90	299.13	0.237	0.010	225.07	0.711
8/7/2009	285.65	0.01	86952.33	1.91	1.91	288.15	0.423	0.018	310.84	0.693
8/8/2009	289.35	0.01	87107.44	0.74	0.74	295.54	0.000	0.000	319.83	0.667
8/9/2009	292.59	0.01	87074.80	-0.16	-0.16	305.06	0.000	0.000	317.52	0.634
8/10/2009	295.78	0.01	87068.93	0.05	0.05	315.83	0.000	0.000	315.16	0.599
8/11/2009	296.54	0.01	87202.97	0.97	0.97	317.22	0.000	0.000	314.23	0.563
8/12/2009	295.13	0.01	87180.80	1.28	1.28	306.51	0.000	0.000	314.10	0.530
8/13/2009	294.74	0.01	87049.06	2.69	2.69	306.82	0.000	0.000	313.10	0.501
8/14/2009	291.62	0.01	86862.45	2.25	2.25	294.70	0.000	0.000	314.75	0.476
8/15/2009	290.45	0.00	86930.14	0.61	0.61	277.95	0.000	0.000	316.35	0.458
8/16/2009	292.63	0.00	86870.23	-0.28	-0.28	287.32	0.000	0.000	313.41	0.439
8/17/2009	294.44	0.00	86871.52	-0.63	-0.63	295.46	0.000	0.000	311.03	0.418
8/18/2009	295.93	0.00	86863.80	-1.61	-1.61	296.05	0.000	0.000	311.75	0.396
8/19/2009	297.24	0.00	86756.73	-0.93	-0.93	304.26	0.000	0.000	306.99	0.374
8/20/2009	296.35	0.00	86739.96	-0.04	-0.04	303.90	0.000	0.000	305.87	0.352
8/21/2009	296.72	0.01	86970.74	0.69	0.69	310.67	0.000	0.000	303.68	0.332
8/22/2009	297.60	0.00	86889.34	0.88	0.88	319.95	0.000	0.000	268.87	0.313
8/23/2009	294.54	0.01	86826.21	1.22	1.22	354.78	0.913	0.038	257.12	0.297
8/24/2009	291.34	0.00	86858.00	0.33	0.33	288.53	0.023	0.001	299.97	0.285
8/25/2009	291.90	0.00	86989.59	0.44	0.44	280.91	0.000	0.000	301.41	0.274
8/26/2009	293.10	0.00	87139.14	0.24	0.24	272.92	0.000	0.000	300.10	0.263
8/27/2009	293.80	0.00	87268.83	0.36	0.36	287.04	0.000	0.000	291.26	0.253
8/28/2009	296.41	0.00	87216.57	0.87	0.87	305.35	0.000	0.000	272.30	0.241
8/29/2009	297.05	0.00	87084.01	1.34	1.34	318.49	0.000	0.000	285.26	0.229
8/30/2009	295.47	0.01	86671.63	2.41	2.41	307.92	0.000	0.000	288.95	0.216
8/31/2009	292.96	0.01	86653.17	1.36	1.36	305.58	0.004	0.000	283.73	0.205
9/1/2009	292.85	0.01	86912.63	1.10	1.10	305.79	0.000	0.000	275.62	0.196
9/2/2009	295.85	0.01	87051.98	0.82	0.82	321.89	0.000	0.000	253.61	0.187
9/3/2009	296.60	0.01	87019.63	1.68	1.68	328.29	0.000	0.000	263.69	0.178
9/4/2009	295.02	0.00	87007.59	1.56	1.56	308.25	0.000	0.000	271.05	0.170
9/5/2009	291.38	0.00	86756.14	1.71	1.71	276.01	0.000	0.000	274.46	0.162
9/6/2009	289.18	0.01	86954.85	1.96	1.96	296.08	0.000	0.000	254.23	0.157
9/7/2009	289.28	0.00	86891.38	1.49	1.49	281.89	0.000	0.000	266.17	0.152
9/8/2009	291.18	0.00	86635.25	-0.11	-0.11	279.28	0.000	0.000	265.80	0.147
9/9/2009	293.10	0.00	86812.29	0.33	0.33	288.45	0.000	0.000	265.19	0.141
9/10/2009	295.57	0.00	87216.69	0.34	0.34	306.43	0.000	0.000	260.37	0.135
9/11/2009	297.54	0.00	87152.25	-0.45	-0.45	309.81	0.000	0.000	259.25	0.129
9/12/2009	297.18	0.00	86714.72	0.48	0.48	331.94	0.430	0.018	205.61	0.123
9/13/2009	291.33	0.01	86321.67	1.66	1.66	306.24	1.107	0.046	232.31	0.118
9/14/2009	286.43	0.01	86581.94	1.71	1.71	309.38	3.274	0.136	209.95	0.120
9/15/2009	288.19	0.01	87058.06	-0.19	-0.19	290.20	0.000	0.000	247.77	0.116
9/16/2009	292.09	0.01	87195.33	-0.02	-0.02	293.57	0.000	0.000	248.09	0.112
9/17/2009	293.58	0.01	87030.59	0.59	0.59	308.17	0.000	0.000	240.15	0.107
9/18/2009	295.46	0.01	86785.81	-0.28	-0.28	306.44	0.000	0.000	241.62	0.103
9/19/2009	295.11	0.01	86834.72	1.66	1.66	306.67	0.000	0.000	236.09	0.098
9/20/2009	292.73	0.01	87046.14	0.47	0.47	301.27	0.000	0.000	240.66	0.095
9/21/2009	294.04	0.00	87210.73	-1.45	-1.45	282.24	0.000	0.000	243.85	0.091
9/22/2009	295.34	0.00	87294.09	-1.13	-1.13	278.05	0.000	0.000	242.40	0.088
9/23/2009	296.30	0.00	87164.34	-0.62	-0.62	278.14	0.000	0.000	241.60	0.084
9/24/2009	296.18	0.00	87049.30	-0.25	-0.25	288.35	0.000	0.000	237.96	0.081
9/25/2009	295.37	0.00	86990.38	-0.61	-0.61	281.44	0.000	0.000	236.13	0.078
9/26/2009	296.70	0.00	87298.16	-0.91	-0.91	290.72	0.000	0.000	232.59	0.075
9/27/2009	297.68	0.00	87070.45	-0.25	-0.25	294.20	0.000	0.000	229.51	0.072
9/28/2009	295.79	0.00	86533.38	2.16	2.16	288.37	0.000	0.000	226.03	0.069
9/29/2009	288.85	0.00	86410.95	3.15	3.15	303.48	0.000	0.000	194.18	0.067
9/30/2009	281.46	0.00	87021.94	1.75	1.75	233.06	0.000	0.000	226.87	0.067
10/1/2009	284.71	0.00	87296.98	-1.39	-1.39	239.73	0.000	0.000	225.63	0.059
10/2/2009	287.51	0.00	86868.03	0.65	0.65	257.45	0.000	0.000	222.16	0.046
10/3/2009	285.81	0.00	86170.19	3.51	3.51	257.53	0.013	0.001	218.94	0.040
10/4/2009	279.50	0.00	85743.52	4.20	4.20	248.80	4.404	0.183	187.77	0.472
10/5/2009	278.36	0.00	86420.81	1.09	1.09	245.87	0.205	0.009	208.90	0.238
10/6/2009	281.17	0.00	86698.94	-2.05	-2.05	244.26	0.000	0.000	213.96	0.067
10/7/2009	283.80	0.00	86696.51	-0.77	-0.77	245.89	0.000	0.000	212.50	0.044
10/8/2009	285.84	0.00	86884.75	1.15	1.15	250.98	0.000	0.000	209.28	0.034
10/9/2009	286.42	0.00	87066.34	0.86	0.86	263.34	0.000	0.000	207.13	0.029
10/10/2009	286.77	0.00	86653.29	-0.38	-0.38	258.66	0.000	0.000	206.46	0.026
10/11/2009	286.33	0.00	86317.52	1.30	1.30	262.75	0.000	0.000	202.19	0.024
10/12/2009	283.78	0.00	86090.47	0.90	0.90	267.81	0.000	0.000	177.77	0.023
10/13/2009	281.45	0.01	85548.98	-0.56	-0.56	316.73	51.556	2.148	82.16	0.472
10/14/2009	281.81	0.01	86173.63	2.01	2.01	318.27	51.705	2.154	135.96	2.284
10/15/2009	284.94	0.01	87279.57	0.29	0.29	317.49	0.877	0.037	139.63	1.405
10/16/2009	287.95	0.01	87356.50	-0.62	-0.62	298.35	0.436	0.018	180.27	0.954
10/17/2009	290.57	0.01	87095.06	-0.01	-0.01	300.50	0.000	0.000	172.94	0.729
10/18/2009	289.73	0.01	86852.91	1.21	1.21	311.87	0.021	0.001	166.96	0.558
10/19/2009	282.60	0.01	86605.77	1.75	1.75	304.37	6.911	0.288	98.56	0.530
10/20/2009	280.51	0.01	86851.49	-0.19	-0.19	258.66	0.566	0.024	176.04	0.522
10/21/2009	284.36	0.01	86929.48	-0.22	-0.22	268.71	0.000	0.000	164.95	0.440
10/22/2009	285.58	0.01	86949.15	0.12	0.12	270.32	0.000	0.000	174.65	0.393
