Date	TAIR(K)	QAIR(Kg/Kg)	PSURF(Pa)	WINDE(m/s)	WINDN(m/s)	LRAD(W/m2)	PRCP(mm/day)	PRCP_avg(mm/day)	SRAD(W/m2)	SWE
11/3/1994	270.68	0.0020	81175.23	0.60	0.60	185.86	0.569	0.024	159.85	1.235
11/4/1994	272.94	0.0014	81729.48	-0.19	-0.19	237.89	0.026	0.001	90.75	1.225
11/5/1994	275.35	0.0038	81675.89	1.17	1.17	311.29	32.298	1.346	61.88	17.928
11/6/1994	277.11	0.0058	81546.15	1.11	1.11	316.70	19.373	0.807	65.69	28.822
11/7/1994	277.03	0.0057	81605.41	1.28	1.28	310.16	5.988	0.250	76.21	31.675
11/8/1994	275.57	0.0047	81731.46	0.93	0.93	254.31	3.251	0.135	106.01	34.792
11/9/1994	275.30	0.0044	81572.26	0.39	0.39	286.48	2.863	0.119	84.85	37.767
11/10/1994	272.44	0.0041	80804.68	1.93	1.93	277.18	26.015	1.084	90.17	61.639
11/11/1994	270.19	0.0027	80979.50	-0.08	-0.08	202.95	1.173	0.049	145.44	63.849
11/12/1994	271.40	0.0033	80974.25	2.21	2.21	259.99	1.732	0.072	80.15	66.563
11/13/1994	270.75	0.0028	81708.17	0.46	0.46	210.97	3.698	0.154	143.70	69.408
11/14/1994	271.70	0.0020	82173.66	-0.64	-0.64	190.47	0.000	0.000	142.27	69.462
11/15/1994	272.84	0.0030	81838.37	-0.45	-0.45	240.29	3.268	0.136	89.01	71.786
11/16/1994	270.98	0.0037	81389.36	3.32	3.32	266.06	17.893	0.746	85.51	85.668
11/17/1994	269.73	0.0035	81390.13	5.77	5.77	264.47	26.357	1.098	62.55	121.882
11/18/1994	267.29	0.0026	81091.39	1.60	1.60	252.01	12.700	0.529	108.14	146.302
11/19/1994	266.89	0.0015	81907.18	-1.29	-1.29	175.41	0.093	0.004	134.87	147.864
11/20/1994	272.14	0.0027	82197.49	0.21	0.21	237.20	7.997	0.333	87.34	153.359
11/21/1994	271.32	0.0033	81975.95	0.89	0.89	219.43	0.005	0.000	131.41	153.499
11/22/1994	270.95	0.0021	82386.91	-1.99	-1.99	184.87	0.003	0.000	133.73	152.853
11/23/1994	274.04	0.0019	82580.06	-1.16	-1.16	197.68	0.519	0.022	128.93	152.395
11/24/1994	275.42	0.0023	82224.81	-0.19	-0.19	239.75	0.307	0.013	116.19	152.817
11/25/1994	273.00	0.0037	81525.50	3.43	3.43	284.44	43.471	1.811	59.97	197.332
11/26/1994	268.48	0.0030	81377.61	4.49	4.49	257.81	16.368	0.682	78.37	230.213
11/27/1994	267.74	0.0023	82063.23	0.32	0.32	221.20	1.112	0.046	72.34	233.193
11/28/1994	271.62	0.0030	82192.11	0.75	0.75	220.28	1.471	0.061	123.22	233.966
11/29/1994	274.47	0.0026	82411.14	-0.44	-0.44	211.94	0.005	0.000	120.73	233.544
11/30/1994	277.12	0.0029	82490.79	-0.90	-0.90	220.50	0.132	0.005	120.76	231.997
12/1/1994	276.57	0.0031	82012.56	0.03	0.03	216.27	0.479	0.020	117.50	230.926
12/2/1994	275.56	0.0047	81632.20	1.42	1.42	257.40	0.495	0.021	110.67	230.076
12/3/1994	275.33	0.0049	81429.96	1.39	1.39	296.18	8.176	0.341	67.31	235.634
12/4/1994	274.67	0.0049	81346.87	0.80	0.80	288.01	8.483	0.353	79.44	243.429
12/5/1994	273.49	0.0044	81412.84	0.35	0.35	266.05	5.568	0.232	92.11	249.887
12/6/1994	271.98	0.0039	81463.18	1.85	1.85	262.77	2.805	0.117	68.48	254.864
12/7/1994	269.19	0.0030	81977.75	1.77	1.77	213.09	5.240	0.218	117.73	261.328
12/8/1994	268.40	0.0016	82343.44	-0.72	-0.72	171.27	0.268	0.011	117.52	262.160
12/9/1994	270.05	0.0016	82305.11	-0.10	-0.10	185.58	0.316	0.013	116.48	262.397
12/10/1994	271.85	0.0018	82105.20	-0.60	-0.60	196.71	0.269	0.011	110.55	262.170
12/11/1994	270.18	0.0026	81641.12	0.55	0.55	241.53	0.059	0.002	81.86	262.839
12/12/1994	271.39	0.0037	81446.70	1.09	1.09	281.83	18.065	0.753	46.60	282.962
12/13/1994	269.35	0.0033	81472.96	1.10	1.10	262.96	14.461	0.603	66.21	304.588
12/14/1994	268.48	0.0031	81693.20	-0.25	-0.25	244.57	2.497	0.104	57.49	309.048
12/15/1994	270.52	0.0034	81754.40	0.31	0.31	234.55	7.942	0.331	109.94	319.874
12/16/1994	273.24	0.0034	82161.25	-0.87	-0.87	253.20	0.552	0.023	87.01	320.539
12/17/1994	275.19	0.0037	82190.36	-1.09	-1.09	232.52	0.000	0.000	106.87	320.135
12/18/1994	275.22	0.0039	82067.32	0.76	0.76	230.86	0.107	0.004	110.06	319.327
12/19/1994	273.89	0.0029	82272.82	-0.40	-0.40	213.32	0.016	0.001	110.44	318.553
12/20/1994	276.51	0.0025	82199.87	-0.84	-0.84	218.00	0.046	0.002	112.14	317.593
12/21/1994	276.93	0.0027	82123.82	-0.50	-0.50	215.27	0.077	0.003	112.22	316.487
12/22/1994	276.34	0.0024	82098.81	-1.25	-1.25	220.76	0.028	0.001	98.01	315.462
12/23/1994	275.44	0.0024	81652.23	-0.67	-0.67	208.74	0.000	0.000	112.64	314.440
12/24/1994	273.29	0.0036	81200.01	0.96	0.96	252.31	40.685	1.695	53.22	337.546
12/25/1994	271.68	0.0038	81325.11	0.67	0.67	246.27	12.325	0.514	107.04	356.800
12/26/1994	273.44	0.0028	82001.58	-0.53	-0.53	238.72	0.086	0.004	80.18	358.063
12/27/1994	277.07	0.0039	82061.48	0.30	0.30	272.34	0.804	0.034	96.78	357.948
12/28/1994	273.54	0.0039	81722.07	1.71	1.71	281.28	13.318	0.555	80.06	372.308
12/29/1994	270.50	0.0029	81561.73	-0.52	-0.52	208.31	0.788	0.033	114.40	374.391
12/30/1994	271.47	0.0023	81643.76	-1.56	-1.56	186.32	0.007	0.000	116.37	374.204
12/31/1994	271.84	0.0024	81799.77	-0.68	-0.68	204.23	0.142	0.006	104.35	373.618
1/1/1995	272.62	0.0030	81830.25	-1.18	-1.18	263.99	0.253	0.011	88.37	373.166
1/2/1995	271.97	0.0028	81741.73	-1.54	-1.54	209.71	0.004	0.000	111.94	372.717
1/3/1995	273.25	0.0040	81381.07	-0.95	-0.95	277.29	10.359	0.432	84.24	379.672
1/4/1995	271.66	0.0040	81028.23	-0.74	-0.74	270.09	14.295	0.596	80.79	393.786
1/5/1995	273.22	0.0046	80375.49	5.16	5.16	285.29	58.062	2.419	67.05	442.749
1/6/1995	270.78	0.0036	81461.91	0.37	0.37	265.61	5.299	0.221	83.39	458.891
1/7/1995	273.94	0.0045	81152.95	0.57	0.57	286.72	35.717	1.488	72.96	493.350
1/8/1995	273.90	0.0046	81541.42	-0.64	-0.64	278.06	15.682	0.653	77.55	509.024
1/9/1995	276.48	0.0056	81564.80	-0.75	-0.75	293.65	19.440	0.810	81.95	526.458
1/10/1995	276.37	0.0056	80847.45	0.70	0.70	296.65	64.279	2.678	87.64	574.719
1/11/1995	273.18	0.0044	81012.02	1.84	1.84	274.72	28.198	1.175	91.85	606.792
1/12/1995	274.08	0.0047	81422.04	0.48	0.48	286.84	7.461	0.311	76.03	614.893
1/13/1995	276.32	0.0056	81862.23	1.45	1.45	307.29	24.724	1.030	61.80	630.655
1/14/1995	275.85	0.0054	81593.40	1.58	1.58	300.44	27.637	1.152	68.49	651.110
1/15/1995	271.45	0.0039	81054.39	3.76	3.76	266.69	28.099	1.171	99.74	683.556
1/16/1995	267.69	0.0030	81136.85	2.05	2.05	248.21	5.156	0.215	66.39	695.754
1/17/1995	267.14	0.0026	81500.45	0.38	0.38	221.30	6.099	0.254	113.32	703.820
1/18/1995	271.20	0.0030	81964.92	-0.78	-0.78	239.83	1.834	0.076	120.73	705.580
1/19/1995	271.89	0.0021	81964.20	-1.07	-1.07	196.95	0.163	0.007	128.40	706.314
1/20/1995	273.30	0.0028	81491.67	-1.55	-1.55	240.93	0.822	0.034	116.36	706.646
1/21/1995	271.18	0.0037	81485.79	-0.99	-0.99	255.31	1.991	0.083	99.73	707.818
1/22/1995	272.60	0.0041	81487.63	-1.75	-1.75	277.65	4.205	0.175	81.85	711.291
1/23/1995	274.00	0.0048	81255.73	-0.87	-0.87	294.76	21.039	0.877	98.24	733.334
1/24/1995	273.92	0.0048	80908.89	-0.65	-0.65	290.80	25.583	1.066	93.34	757.961
1/25/1995	274.36	0.0050	80805.62	1.29	1.29	290.72	27.668	1.153	102.12	783.301
1/26/1995	271.80	0.0040	81428.62	1.83	1.83	260.36	5.234	0.218	97.85	793.456
1/27/1995	273.82	0.0047	81960.04	2.06	2.06	291.57	26.541	1.106	93.22	813.103
1/28/1995	274.47	0.0048	82381.27	-0.62	-0.62	278.86	3.658	0.152	92.33	818.152
1/29/1995	276.96	0.0051	82534.24	-0.43	-0.43	266.48	5.790	0.241	116.33	822.033
1/30/1995	276.84	0.0048	82604.13	-0.20	-0.20	287.07	1.757	0.073	71.12	822.220
1/31/1995	278.64	0.0060	82574.56	0.05	0.05	288.39	0.110	0.005	120.76	820.816
2/1/1995	279.56	0.0058	82581.50	0.19	0.19	282.49	7.526	0.314	119.47	822.212
2/2/1995	279.77	0.0046	82563.04	-1.44	-1.44	252.86	2.215	0.092	145.43	820.690
2/3/1995	279.80	0.0039	82665.70	-2.14	-2.14	231.13	2.321	0.097	144.70	818.270
2/4/1995	280.24	0.0038	82741.66	-1.40	-1.40	230.31	0.825	0.034	157.08	815.395
2/5/1995	279.93	0.0033	82558.32	-0.38	-0.38	220.05	2.743	0.114	158.42	812.595
2/6/1995	278.72	0.0033	82331.20	0.03	0.03	225.78	0.221	0.009	147.94	809.699
2/7/1995	276.83	0.0042	81758.70	-1.24	-1.24	237.47	0.534	0.022	158.87	807.425
2/8/1995	274.00	0.0042	81484.16	0.30	0.30	259.04	2.888	0.120	129.67	808.216
2/9/1995	273.43	0.0037	81846.01	-1.93	-1.93	209.09	1.285	0.054	166.49	807.619
2/10/1995	275.28	0.0032	82020.16	-0.73	-0.73	207.88	0.000	0.000	168.36	805.795
2/11/1995	275.63	0.0035	81646.06	1.07	1.07	219.37	1.612	0.067	163.27	803.810
2/12/1995	274.02	0.0038	81183.34	2.40	2.40	217.77	0.412	0.017	162.21	801.811
2/13/1995	272.32	0.0040	80825.25	2.44	2.44	250.81	1.987	0.083	126.24	802.990
2/14/1995	271.64	0.0037	80563.56	3.29	3.29	245.36	17.277	0.720	175.33	820.804
2/15/1995	270.74	0.0022	81151.13	-0.10	-0.10	188.84	0.279	0.012	180.60	821.257
2/16/1995	273.94	0.0027	81857.69	-0.46	-0.46	216.24	3.324	0.138	161.98	823.948
2/17/1995	274.28	0.0032	82288.56	0.16	0.16	226.55	0.683	0.028	176.40	822.552
2/18/1995	276.29	0.0037	82599.64	-0.59	-0.59	227.76	1.575	0.066	179.27	820.613
2/19/1995	279.05	0.0032	82809.21	-1.83	-1.83	221.62	1.181	0.049	186.46	817.760
2/20/1995	280.98	0.0033	82561.27	-1.96	-1.96	224.89	1.396	0.058	188.09	814.118
2/21/1995	280.82	0.0033	82250.67	-0.59	-0.59	222.46	0.000	0.000	188.47	809.799
2/22/1995	279.55	0.0035	82086.82	-1.41	-1.41	217.31	0.000	0.000	192.63	805.353
2/23/1995	279.02	0.0034	82243.30	-1.92	-1.92	216.99	0.041	0.002	192.01	801.034
2/24/1995	279.13	0.0030	82295.95	-0.76	-0.76	219.41	0.000	0.000	190.28	796.862
2/25/1995	278.25	0.0033	82038.23	-0.55	-0.55	219.81	0.004	0.000	196.79	792.570
2/26/1995	277.40	0.0033	81946.17	-0.59	-0.59	223.87	0.000	0.000	186.05	788.475
2/27/1995	278.06	0.0038	81946.23	0.08	0.08	253.58	0.011	0.000	179.62	784.461
2/28/1995	276.80	0.0044	81894.96	0.51	0.51	259.31	0.452	0.019	144.47	781.607
3/1/1995	274.87	0.0047	81596.13	0.56	0.56	276.94	7.298	0.304	139.23	783.403
3/2/1995	274.60	0.0048	81254.38	0.44	0.44	286.87	9.873	0.411	133.54	790.578
3/3/1995	274.81	0.0049	81300.48	2.97	2.97	286.29	31.318	1.305	121.00	816.513
3/4/1995	272.06	0.0038	81611.13	1.75	1.75	232.17	3.595	0.150	198.31	821.632
3/5/1995	274.82	0.0048	81328.21	3.10	3.10	271.76	6.151	0.256	185.13	825.652
3/6/1995	273.65	0.0033	81396.52	0.96	0.96	205.49	1.044	0.044	219.14	825.080
3/7/1995	275.32	0.0026	81830.96	0.45	0.45	203.55	0.000	0.000	220.72	822.345
3/8/1995	275.62	0.0041	81713.91	-0.56	-0.56	271.78	7.861	0.328	116.78	825.458
3/9/1995	278.28	0.0064	81229.57	2.30	2.30	310.53	102.231	4.260	118.80	857.945
3/10/1995	277.55	0.0061	80767.08	1.07	1.07	311.68	76.943	3.206	127.27	905.000
3/11/1995	274.81	0.0050	80420.31	2.43	2.43	285.18	45.679	1.903	175.35	949.379
3/12/1995	273.60	0.0044	81377.52	1.25	1.25	265.94	7.831	0.326	171.32	958.443
3/13/1995	274.83	0.0046	82138.31	-0.37	-0.37	280.93	1.854	0.077	134.95	958.884
3/14/1995	277.31	0.0054	82289.34	-0.18	-0.18	308.96	4.249	0.177	138.05	958.727
3/15/1995	278.18	0.0054	82185.36	0.31	0.31	267.49	0.712	0.030	226.26	955.576
3/16/1995	279.23	0.0039	81940.96	0.16	0.16	249.83	0.000	0.000	224.45	951.285
3/17/1995	278.75	0.0039	81909.56	-0.41	-0.41	229.26	6.603	0.275	224.10	947.865
3/18/1995	278.33	0.0050	82262.60	1.03	1.03	275.66	8.258	0.344	125.22	949.210
3/19/1995	276.58	0.0045	82171.38	0.81	0.81	262.72	3.736	0.156	161.26	951.426
3/20/1995	276.99	0.0054	81462.73	1.94	1.94	308.35	34.735	1.447	139.33	970.737
3/21/1995	272.13	0.0041	80730.58	3.46	3.46	282.45	36.702	1.529	148.76	1006.033
3/22/1995	268.87	0.0032	80893.87	1.53	1.53	255.80	15.232	0.635	125.38	1025.296
3/23/1995	269.88	0.0034	80606.09	3.06	3.06	263.96	33.968	1.415	176.60	1068.624
3/24/1995	268.55	0.0029	81250.45	2.79	2.79	246.49	6.967	0.290	213.07	1079.536
3/25/1995	267.83	0.0023	81666.74	-0.40	-0.40	182.52	0.002	0.000	261.11	1079.192
3/26/1995	270.11	0.0022	81939.09	-0.46	-0.46	186.85	0.156	0.006	264.45	1078.228
3/27/1995	271.74	0.0024	82072.33	-1.24	-1.24	188.65	0.160	0.007	267.16	1076.399
3/28/1995	272.49	0.0028	81883.23	-1.53	-1.53	196.42	1.285	0.054	266.39	1074.778
3/29/1995	272.00	0.0026	81738.61	-1.92	-1.92	190.31	0.179	0.007	271.15	1072.770
3/30/1995	274.82	0.0027	81862.43	-1.73	-1.73	203.77	0.772	0.032	267.07	1070.128
3/31/1995	277.56	0.0033	81984.54	-0.05	-0.05	219.05	0.662	0.028	262.34	1065.786
4/1/1995	277.11	0.0041	81897.00	1.91	1.91	255.80	0.109	0.005	258.34	1060.158
4/2/1995	275.79	0.0040	81777.20	-0.78	-0.78	216.05	0.708	0.029	280.84	1055.242
4/3/1995	279.35	0.0034	82119.10	-1.44	-1.44	218.10	0.000	0.000	283.90	1048.098
4/4/1995	281.39	0.0040	82146.41	0.63	0.63	226.82	0.875	0.036	283.59	1039.302
4/5/1995	279.01	0.0035	81738.79	1.29	1.29	227.72	0.594	0.025	272.71	1031.445
4/6/1995	277.20	0.0051	81423.45	1.37	1.37	253.40	0.976	0.041	215.71	1025.952
4/7/1995	276.39	0.0054	81579.36	1.76	1.76	295.42	13.538	0.564	154.57	1029.713
4/8/1995	273.43	0.0041	81776.51	3.03	3.03	236.58	0.628	0.026	257.91	1029.041
4/9/1995	270.57	0.0029	81777.48	1.19	1.19	210.11	0.594	0.025	283.32	1026.770
4/10/1995	273.34	0.0026	81786.74	-0.42	-0.42	209.09	0.469	0.020	286.51	1023.312
4/11/1995	278.17	0.0043	81885.27	0.72	0.72	243.44	2.053	0.086	288.66	1016.682
4/12/1995	279.10	0.0047	81860.11	0.39	0.39	236.68	0.243	0.010	264.24	1008.651
4/13/1995	276.80	0.0054	81640.16	3.49	3.49	283.70	17.214	0.717	170.71	1013.259
4/14/1995	270.88	0.0034	81702.68	1.23	1.23	230.22	4.226	0.176	254.55	1017.950
4/15/1995	271.49	0.0033	81258.63	1.42	1.42	234.09	0.391	0.016	268.44	1017.928
4/16/1995	271.04	0.0036	80735.56	1.22	1.22	260.10	3.826	0.159	213.09	1019.694
4/17/1995	272.28	0.0035	81333.95	1.49	1.49	233.74	0.774	0.032	245.60	1020.480
4/18/1995	272.40	0.0040	81232.06	2.51	2.51	269.76	4.919	0.205	204.93	1023.409
4/19/1995	271.41	0.0033	81157.52	1.91	1.91	213.63	0.328	0.014	301.92	1021.964
4/20/1995	272.56	0.0038	81377.44	3.85	3.85	254.46	9.490	0.395	226.03	1027.772
4/21/1995	270.71	0.0029	81586.63	-0.73	-0.73	205.24	0.472	0.020	307.97	1028.184
4/22/1995	276.01	0.0029	82156.14	-1.98	-1.98	204.85	0.000	0.000	319.71	1023.961
4/23/1995	279.11	0.0031	82235.75	-1.16	-1.16	214.30	0.000	0.000	319.70	1016.394
4/24/1995	281.40	0.0037	82029.48	0.22	0.22	227.13	0.393	0.016	317.74	1007.332
4/25/1995	281.55	0.0041	81809.92	1.41	1.41	230.35	1.667	0.069	318.76	997.616
4/26/1995	280.90	0.0040	81715.91	0.20	0.20	241.66	0.957	0.040	281.12	988.255
4/27/1995	278.52	0.0051	81400.75	1.39	1.39	264.11	12.906	0.538	231.30	988.225
4/28/1995	277.55	0.0056	81599.61	2.02	2.02	302.03	14.115	0.588	188.41	993.046
4/29/1995	278.16	0.0061	81615.86	2.58	2.58	308.68	23.725	0.989	148.48	999.825
4/30/1995	279.42	0.0061	81804.26	1.87	1.87	293.38	19.874	0.828	252.29	1005.932
5/1/1995	279.83	0.0067	81651.63	1.47	1.47	319.16	28.872	1.203	187.95	1010.486
5/2/1995	278.05	0.0053	81583.48	2.35	2.35	260.25	5.119	0.213	314.00	1008.193
5/3/1995	279.50	0.0047	81655.60	1.17	1.17	243.93	0.001	0.000	302.98	1001.090
5/4/1995	279.33	0.0050	81421.98	1.72	1.72	256.58	2.167	0.090	302.80	996.040
5/5/1995	276.07	0.0049	81136.77	3.69	3.69	293.97	15.817	0.659	221.70	999.306
5/6/1995	274.37	0.0044	81177.63	2.31	2.31	278.74	3.976	0.166	172.14	1002.463
5/7/1995	277.24	0.0049	81247.31	1.70	1.70	254.40	0.210	0.009	290.23	998.869
5/8/1995	279.09	0.0055	81588.95	1.24	1.24	275.85	0.977	0.041	306.42	991.227
5/9/1995	279.40	0.0047	81916.96	1.15	1.15	249.26	0.023	0.001	291.29	982.563
5/10/1995	279.60	0.0047	82015.96	0.96	0.96	248.06	0.262	0.011	323.81	973.812
5/11/1995	279.15	0.0052	81806.79	2.58	2.58	294.55	0.460	0.019	178.95	967.017
5/12/1995	274.59	0.0039	81326.75	3.02	3.02	236.98	1.148	0.048	239.08	965.576
5/13/1995	273.64	0.0044	80622.43	2.31	2.31	292.99	26.047	1.085	186.58	984.628
5/14/1995	273.88	0.0041	80943.84	0.02	0.02	278.96	2.456	0.102	220.17	989.358
5/15/1995	275.23	0.0047	81305.69	-0.32	-0.32	283.19	11.584	0.483	244.29	997.835
5/16/1995	277.85	0.0045	81435.67	0.00	0.00	236.93	1.178	0.049	335.59	994.432
5/17/1995	280.73	0.0058	81605.75	1.13	1.13	257.63	1.989	0.083	313.81	986.207
5/18/1995	283.02	0.0064	81877.36	0.93	0.93	261.47	0.080	0.003	341.34	974.837
5/19/1995	281.84	0.0054	81934.77	-0.39	-0.39	246.01	1.895	0.079	348.52	963.620
5/20/1995	282.08	0.0051	81875.42	-0.46	-0.46	247.48	1.182	0.049	336.54	953.991
5/21/1995	282.97	0.0058	81761.84	0.56	0.56	268.86	0.000	0.000	309.10	942.868
5/22/1995	281.34	0.0060	81606.89	2.27	2.27	304.59	7.281	0.303	242.06	936.875
5/23/1995	281.29	0.0063	81570.60	2.10	2.10	281.86	1.742	0.073	325.37	930.385
5/24/1995	281.08	0.0064	81489.27	2.20	2.20	286.62	17.013	0.709	280.21	924.254
5/25/1995	280.54	0.0056	81581.48	1.30	1.30	257.37	2.169	0.090	317.06	916.169
5/26/1995	282.39	0.0058	81850.73	1.33	1.33	252.76	2.846	0.119	341.38	904.889
5/27/1995	283.30	0.0058	81998.57	1.22	1.22	278.15	2.258	0.094	315.72	892.766
5/28/1995	281.72	0.0053	81977.35	-0.76	-0.76	247.37	0.000	0.000	355.59	881.681
5/29/1995	282.76	0.0049	82042.37	-1.81	-1.81	248.42	4.513	0.188	346.99	870.302
5/30/1995	285.09	0.0050	82097.73	-0.85	-0.85	252.42	0.000	0.000	351.43	857.056
5/31/1995	285.64	0.0055	82105.34	-0.21	-0.21	279.82	2.111	0.088	311.12	842.639
6/1/1995	286.13	0.0062	81780.89	0.92	0.92	304.62	2.948	0.123	304.69	827.924
6/2/1995	283.22	0.0056	81674.54	1.97	1.97	260.88	1.054	0.044	336.73	814.217
6/3/1995	283.45	0.0058	81817.81	0.60	0.60	256.89	0.062	0.003	342.95	800.087
6/4/1995	285.04	0.0064	81953.36	0.66	0.66	266.50	0.005	0.000	341.86	785.025
6/5/1995	281.34	0.0047	81900.01	3.26	3.26	235.72	1.122	0.047	351.63	773.154
6/6/1995	277.74	0.0035	81657.17	2.07	2.07	215.17	0.690	0.029	351.55	765.690
6/7/1995	275.44	0.0036	81103.35	1.08	1.08	258.82	1.148	0.048	156.52	762.848
6/8/1995	277.73	0.0041	81366.27	0.71	0.71	237.75	0.635	0.026	330.21	759.173
6/9/1995	281.43	0.0047	81944.41	1.00	1.00	243.00	0.285	0.012	346.41	748.227
6/10/1995	285.72	0.0047	82217.20	0.60	0.60	276.43	0.371	0.015	334.74	734.084
6/11/1995	285.47	0.0047	82250.63	1.21	1.21	251.05	0.069	0.003	349.38	718.388
6/12/1995	287.27	0.0054	82178.98	1.14	1.14	262.25	0.179	0.007	344.68	701.347
6/13/1995	286.88	0.0052	82039.71	1.25	1.25	257.18	0.000	0.000	344.90	684.518
6/14/1995	282.22	0.0057	81783.00	1.71	1.71	281.77	4.111	0.171	161.20	673.776
6/15/1995	278.94	0.0063	81258.18	1.57	1.57	305.96	16.640	0.693	203.53	671.938
6/16/1995	276.63	0.0048	80986.57	1.07	1.07	277.06	9.711	0.405	269.63	671.561
6/17/1995	279.70	0.0055	81670.14	1.07	1.07	261.14	0.047	0.002	274.60	664.631
6/18/1995	281.47	0.0065	82002.57	1.63	1.63	282.72	0.099	0.004	323.75	654.425
6/19/1995	279.46	0.0044	81927.17	1.39	1.39	228.05	0.007	0.000	356.68	644.356
6/20/1995	280.01	0.0038	81803.19	1.09	1.09	222.99	0.234	0.010	355.16	635.260
6/21/1995	281.51	0.0040	81899.64	-0.25	-0.25	233.66	0.146	0.006	355.05	625.317
6/22/1995	284.53	0.0049	82095.88	-0.69	-0.69	256.60	0.067	0.003	346.42	614.194
6/23/1995	286.50	0.0056	82311.51	-1.99	-1.99	263.60	0.060	0.003	350.68	601.851
6/24/1995	289.56	0.0059	82285.24	-1.97	-1.97	274.97	0.031	0.001	347.72	587.763
6/25/1995	291.49	0.0066	82022.23	-1.72	-1.72	285.97	0.133	0.006	344.40	571.972
6/26/1995	292.65	0.0073	81958.04	-0.51	-0.51	297.13	0.149	0.006	341.33	555.577
6/27/1995	290.48	0.0067	82066.54	0.11	0.11	283.12	0.208	0.009	345.63	540.749
6/28/1995	288.87	0.0055	82091.33	0.04	0.04	269.29	0.245	0.010	349.28	527.889
6/29/1995	287.57	0.0058	82009.20	-1.04	-1.04	269.55	0.678	0.028	347.17	515.643
6/30/1995	286.89	0.0062	82018.89	-0.49	-0.49	274.37	1.017	0.042	345.03	503.886
7/1/1995	287.00	0.0069	81966.41	0.36	0.36	280.98	0.583	0.024	334.67	492.504
7/2/1995	286.72	0.0063	82046.31	0.05	0.05	270.08	0.004	0.000	346.00	481.005
7/3/1995	286.70	0.0058	82079.11	1.44	1.44	269.13	0.000	0.000	345.10	469.618
7/4/1995	287.11	0.0057	81986.82	0.69	0.69	265.41	0.062	0.003	346.05	458.181
7/5/1995	289.26	0.0066	82112.77	0.33	0.33	279.02	0.000	0.000	343.95	446.232
7/6/1995	289.07	0.0065	82179.46	1.55	1.55	277.30	0.062	0.003	342.96	433.173
7/7/1995	287.35	0.0068	82244.76	0.58	0.58	279.15	0.000	0.000	342.00	420.186
7/8/1995	289.30	0.0081	82270.61	0.14	0.14	308.69	0.624	0.026	286.58	406.852
7/9/1995	287.88	0.0074	82172.45	0.89	0.89	290.23	0.144	0.006	326.31	393.268
7/10/1995	285.93	0.0063	82065.34	1.23	1.23	269.28	0.000	0.000	340.07	381.387
7/11/1995	284.67	0.0055	81918.55	0.95	0.95	260.28	0.000	0.000	341.64	370.641
7/12/1995	282.50	0.0054	81924.26	1.51	1.51	249.59	0.000	0.000	344.34	361.741
7/13/1995	283.72	0.0048	82033.84	-0.95	-0.95	240.69	0.000	0.000	349.97	353.699
7/14/1995	287.69	0.0051	82129.06	-1.28	-1.28	261.49	0.000	0.000	343.32	344.582
7/15/1995	291.13	0.0062	82197.02	-1.06	-1.06	283.69	0.065	0.003	337.95	333.981
7/16/1995	292.70	0.0068	82194.88	-1.02	-1.02	298.08	1.812	0.075	319.05	322.586
7/17/1995	292.02	0.0082	82161.75	-0.15	-0.15	323.31	0.109	0.005	313.98	311.251
7/18/1995	289.90	0.0083	82075.29	0.25	0.25	300.55	0.780	0.033	331.29	301.100
7/19/1995	288.87	0.0075	82110.88	0.21	0.21	288.84	0.136	0.006	333.90	291.197
7/20/1995	288.72	0.0065	82286.24	0.17	0.17	277.81	0.005	0.000	335.21	282.133
7/21/1995	288.52	0.0065	82255.73	0.88	0.88	274.05	0.000	0.000	336.86	273.694
7/22/1995	287.46	0.0056	82271.69	0.94	0.94	260.78	0.000	0.000	337.78	265.977
7/23/1995	288.76	0.0052	82312.75	0.46	0.46	259.60	0.351	0.015	339.30	258.169
7/24/1995	290.09	0.0054	82307.10	0.68	0.68	266.68	1.052	0.044	336.85	249.715
7/25/1995	290.10	0.0050	82165.93	0.52	0.52	264.52	0.000	0.000	336.63	240.955
7/26/1995	290.66	0.0053	82038.68	0.29	0.29	272.63	1.686	0.070	332.99	231.930
7/27/1995	293.03	0.0067	82214.73	0.25	0.25	299.44	0.000	0.000	325.12	222.138
7/28/1995	293.84	0.0081	82279.77	0.44	0.44	318.64	0.000	0.000	282.05	210.952
7/29/1995	292.77	0.0072	82329.60	1.44	1.44	305.08	0.000	0.000	317.26	200.097
7/30/1995	292.14	0.0056	82165.76	0.31	0.31	280.04	0.000	0.000	328.97	191.902
7/31/1995	293.37	0.0061	82111.91	-0.87	-0.87	290.47	0.000	0.000	325.21	184.269
8/1/1995	294.22	0.0066	82172.86	0.18	0.18	302.20	0.003	0.000	317.71	176.761
8/2/1995	294.35	0.0071	82144.09	0.25	0.25	309.02	0.000	0.000	316.05	169.739
8/3/1995	293.92	0.0075	82037.11	0.37	0.37	311.96	0.000	0.000	314.44	162.901
8/4/1995	293.09	0.0071	81959.42	0.20	0.20	300.71	0.000	0.000	316.43	156.437
8/5/1995	292.91	0.0074	81828.52	0.33	0.33	299.82	0.000	0.000	314.88	150.394
8/6/1995	291.37	0.0069	81720.51	0.48	0.48	286.24	0.000	0.000	316.94	143.856
8/7/1995	290.39	0.0065	81701.71	2.32	2.32	281.46	0.000	0.000	316.59	136.499
